"V1"	"V2"
6.42803135617066	3.39181273895524
5.3122320812276	2.27798249760022
4.82637946828495	2.11830270545433
8.53482377050135	3.05683529702851
7.34227455855869	4.58023144253797
6.93309352657778	1.93208204381248
1.7238205678701	3.45089252564235
5.13689508664569	4.62932094427587
3.56995082520293	3.13002266325368
3.4741103276625	3.93023492354529
7.14183836335611	3.58916758796021
7.48594460743422	2.5075178876962
2.68101345867302	4.00048227549016
4.15787185597334	3.5294138529868
3.46722196727634	3.09118063028882
6.91935222107019	3.99346061763057
4.82366273175747	3.6389924652958
3.18610823930206	5.97118272344734
7.23479365411103	2.25969192569031
5.0974194267557	5.37400909094873
7.9133486359142	2.23671813298757
7.75451730676812	3.06174989273375
4.67714680142298	4.0652926208841
5.62701482535132	2.39014165989392
3.38884275698687	4.44045171027244
3.38471774254653	4.85261651864335
6.38976209099143	4.17246751023564
8.2863091974133	2.64789379148366
4.74830166772083	5.9985784721622
8.24271932058606	2.12198661958244
3.60631032111736	2.14498005760495
5.74561840179198	5.51329813681282
3.89671887315755	4.51231402251505
7.65217964890032	3.82652905909427
4.38036196632189	3.3738920413372
7.41027391345917	1.75815135053809
2.73111510101368	3.9518838423483
5.71463106241537	2.37173905585946
4.27875421541316	4.2150601194693
2.5386545498759	4.60220660751829
8.17204884869811	3.21593784826925
3.0178439296486	3.10471033493902
5.69443123043602	3.96911071547865
4.2040491030158	1.78896077390837
2.4000864845246	4.1699369929089
3.58385381421784	2.02267915206523
5.38338186222275	1.82187859455084
7.88713900522342	2.06143175484882
3.8350975410147	4.91926399369568
8.5832271878689	2.28093949328833
4.22594181200811	4.77236774343018
3.47918908907157	4.37829835382436
7.97651842939747	3.07347794775022
8.10970777273745	1.97811343358339
4.13535072703318	3.93017304732241
4.9813060013382	4.66420423923313
3.74752762162405	3.93317683497816
4.99841896636723	5.21232231795051
4.63009069787025	3.45906095497208
3.18137087001165	3.38253389821593
7.92550662689908	3.94295646813569
6.94005343775564	1.42172490098539
5.55303393540854	4.68284376546384
4.30559000701059	3.87653252174818
6.4614004115995	4.66820841124625
8.09191723607672	2.69320462203028
3.8056568636433	5.72820281975932
5.75417573903522	5.10667374228557
7.17839766957814	2.34822661858824
9.18017103984119	1.76219972252406
3.57882552361352	6.01669625594195
1.95057769597859	4.89653696716335
4.26921672623263	4.51379388348621
5.58786080249491	6.12726751418188
4.6645698841965	2.16280556769549
7.18813563300989	2.15983714318227
4.23000689305897	3.52694814206824
6.53973036124215	4.56310352219282
6.85002210075788	1.88448516767262
5.13533266411655	1.35796015253369
4.50794102310713	4.40398105358193
5.81342960629697	2.15201461718756
2.4012752514745	4.31854407919852
4.90428397757297	2.98133247578424
8.83158392379324	2.7860047560381
4.44768345226661	1.77640906375648
3.08414336785308	3.96782039748667
7.89559583111527	3.41215244580606
4.64665666618166	3.16520135983347
3.20656350325181	4.9460688171473
3.93840425212309	3.63359949631811
4.88569298194373	6.4908505859285
6.20138171932073	4.22353160986756
7.50228290710063	2.00883101610976
5.52531155707656	4.51454824116225
5.13452491978853	1.55129498631893
3.83138135131749	3.17126489255539
2.39900349353091	4.42183785299079
2.82897498600037	4.65803788594862
5.64826432470206	4.38534879090617
7.04520393369396	1.20109105461213
3.90752754893454	2.1132916831785
5.94594274686653	4.65485048956427
3.29080366162954	3.5824917559917
7.52337591815282	1.83035602774893
6.66731277588598	1.75569469414938
6.61327452058378	4.87818602376014
5.22011762551316	2.70668636175914
4.15680355438926	4.80705290239484
4.42127577780562	4.98209458879495
4.29334999856644	2.01965436696251
5.52363494462826	2.27991555190819
7.82429820244427	1.97005827366097
2.67916958672979	5.21989322510369
4.70834959972485	2.92508583786779
8.92041476692959	1.58661293369992
7.14390694826201	4.31360292956381
4.72542210299858	4.87276134141094
5.19017981476325	2.33686369153361
2.50423538166013	4.1320394508697
3.28443278321767	2.49301016541232
4.42119861269887	5.85327878890927
4.83795971010335	4.85347535300703
2.91054287784856	3.29141405590642
4.65471213697742	5.17423780799343
3.31814802862552	3.58936009818736
7.14985411512841	2.43737276708556
7.7533176503662	3.5708327313548
4.39960051888649	3.3867474271642
3.99193045149024	1.35086438510828
5.79248091938714	4.07783286526601
4.53132797710508	1.52157222373827
5.13514129351208	5.19714735320112
4.34959975996202	3.07272036356123
5.15540702957283	3.3133342527184
7.03737503341426	2.24536816739076
9.92064710989657	2.19373116384553
4.4831243654895	1.9937182533012
2.8360724028479	2.43895149581228
4.71238365804212	2.07047479510528
6.80370741228293	4.91603224783967
3.19040077321706	4.64479298727888
6.11480344740206	5.09456812662389
4.10924387342405	4.09406858749536
6.72662587720692	3.41680805452477
5.06137793325318	5.18800201644926
8.82787969414053	3.06828409808383
6.36135811114073	2.03343242486674
3.79864297522442	5.59491444580325
2.64201173994426	4.78677960956527
8.69366274921645	2.18457874090723
3.62032050678078	4.34833711777765
6.69688104786749	2.07375734007515
3.56748256299406	2.92925094777584
4.719679209174	4.40237435496806
6.21812675648495	4.99069833025881
3.62723399203632	4.46499430559294
5.70433957395685	5.2376106521158
4.59734025050823	3.37034775253252
3.31774738155238	5.37142656388087
7.46739715548097	2.6528215173074
4.89605483469838	3.98812062085124
7.72242372049812	2.2898827493067
5.69463389888192	6.11158271405334
2.99726484948119	4.37135380016015
6.38226478274763	4.09704968906273
2.78026305576877	4.91584220803111
7.5118546872245	2.53013659517794
4.75272121268614	2.14893886527893
4.50415430218026	5.11297918116715
7.7850262335552	3.2007988401718
2.18310829173838	3.78065281880049
5.35686309424932	4.57001882177638
4.62993939625346	5.31297115615056
6.61762277623813	2.43100141167319
5.32754156337597	1.87188963073103
4.97361278347259	4.92363899966035
8.48042345687226	2.81327127744487
6.71310378539752	3.88395378842342
3.65323183085894	3.86077055251155
6.78064240684338	5.07675454748702
7.0088676750879	4.52487048860072
5.22932006918356	4.90653655453893
7.97049622157425	3.22492054474056
6.03808368508659	4.05889815032168
3.1029451980985	1.65196634816523
8.56212436348032	2.46337484503995
6.84293932232298	2.65746313122207
3.97929791417368	6.48209322983792
5.32959788060443	5.50303187060809
8.18427722736485	1.46183747617917
7.44161825141243	3.73125208735071
9.28222611715339	1.13909155652238
3.77552561428251	1.7654971236331
7.79847445863317	3.94437510512359
3.4254072107833	2.93215179145487
4.54292737772266	5.20019462756977
6.88422079561093	1.44192411294019
5.39548690696192	4.40362792622679
5.99157770755437	2.16995619989554
4.96478052590217	4.01816268763186
8.81709513539744	2.03787369723567
6.64990690037741	4.04752265940697
3.45656762141769	4.2639781388562
9.42359373639929	2.0959060555185
2.52664071383903	1.5717880719857
8.31603339935959	1.91727113720659
7.5814277905855	2.87567160060338
2.94377925089229	2.898169778044
7.4608557384509	4.45079859550526
4.34126565510183	3.07977907003975
2.45332138602632	3.24561557273999
4.62662481094862	4.69019500767445
4.93398947687661	2.1862170261503
6.57736413243756	2.16861272577941
4.56652224284401	1.74108184120838
3.35937815446427	3.03305249721569
3.90692384747981	5.50916235484034
8.04369287833344	4.00105581794478
4.79718217479297	2.28542539081115
2.68826897283884	5.17306193422732
5.4009225713372	5.50511456339055
4.74519885325614	5.45407080527098
7.41344965371772	4.49510745100718
6.43745063381842	4.01810983343857
6.04007466235557	5.18180228444191
4.05292706333535	1.62924280730996
5.57745023601287	4.11855064295585
2.7741687091364	3.46330954753519
5.07347342080985	5.93964921951886
4.22263807180482	4.50735732008757
3.26105264497829	2.44303307293725
8.19046204956147	2.53750944826296
5.76569401249919	5.20347182244504
5.30089551273673	5.62606853544612
3.88058911907822	4.01474913258412
8.0511625893385	1.7708137626732
6.92529255642433	1.72542618434276
3.68475490776838	1.75163488343289
4.07569634786459	4.3896676594418
8.34289304816217	2.92439812491604
4.18068573091517	5.55544754381162
6.23916002259387	1.60636064241917
4.70659683285466	5.35587839485645
8.63366661859881	1.79070068330966
4.66348532578282	2.13794582333893
3.86782543247997	3.7028446125555
5.18537511057368	2.40510371408125
2.47477735486381	3.42632540590426
3.6977281838017	2.65104755695407
1.89998922084266	4.00758914533098
4.28749338800779	4.31330304911453
4.48593084535616	2.23260746748234
6.83462722629254	2.05291400365469
7.74716486923123	3.36608378939878
3.47179853294578	5.97692325390284
5.54674620683681	3.99506555429913
6.15649004343815	4.80025978899423
3.43886492583258	4.3497385907554
5.94679088309339	5.03262927697623
3.74502005319707	3.57027362093562
6.0042568423157	3.1488048258926
3.96668884402415	5.27492846707928
2.76291452625587	3.71697933082855
4.41964698889644	7.4166846231889
8.31143444180575	2.97498242267354
5.69376994152661	1.84377359642928
8.43795200592382	2.67973991958719
5.02096896564992	1.91099679208426
3.39954719679749	2.75538897646349
5.08233154264422	2.30251625560001
3.83568381907886	3.60945797705757
4.14959436081713	4.5197204615466
7.37526582867407	3.47291288880018
5.1010113729349	4.28101655356171
6.87679227967626	1.95976494976953
7.24585804358397	4.4595057138202
6.06798875382137	1.87023012327427
8.58550873641544	2.69552173860248
9.44888126804291	0.790175547327262
3.9134640510285	5.10237612535547
3.75447196644048	0.725615053393066
2.76014922027929	4.2209334219937
8.79639233689822	2.91126373490217
4.51638415571004	1.7261085705329
7.32884329213474	4.71912857625842
6.44976659296099	2.57568797488894
3.90213171556235	5.62924688527336
4.60908628780809	3.59554357759162
6.16467461115922	1.51500401853606
7.16160340511238	3.55602707115035
5.63713275621458	1.89001755358306
3.81925081560383	3.43144211326868
3.82115484777756	4.40690539852994
8.90408450865647	2.33373017837105
8.7621608009643	1.86439781756746
7.28753654664952	3.04883725453311
5.43499896903082	2.27218770997043
3.39482633304303	3.71140829204563
8.75948064432207	2.09214320462946
5.34213865793634	1.68548868041634
3.97819971061863	2.85821728658964
5.09947424000364	2.14051575127374
8.75218511113613	1.45258008162035
6.44750739796612	4.08178676788785
8.28901845874484	2.02566227892954
7.26093999692714	1.48781343364189
9.25770805614563	2.7452788922904
6.47433024939221	4.48824845957201
3.54017518090892	2.68528774926883
6.6258308464244	3.41578375683928
4.75032001781694	4.67433181184316
3.803751406756	4.29418484475748
7.67666810845329	3.06206075017685
3.98999642457982	4.41792600391644
3.32974380684359	6.35570506649645
2.6908461863776	5.50111735516977
3.04113307124313	2.7208980592141
4.7349846545859	4.05296262288484
6.73225915685978	3.1062803115745
3.29154110343388	2.53527101351893
5.29797144753343	2.46349953659356
5.26848095319165	2.73012508781818
3.25506935129906	2.11500260292882
8.38245177987234	2.30276347101156
7.80514176825542	3.94534136970193
4.26086010904572	2.30560728963229
2.92929897175822	3.32749973595043
5.04147459740305	1.51464411857579
6.52070383951243	1.78199170456499
3.39105910899364	4.28664874126786
7.65741590739085	2.25241950582918
5.32083548641633	2.00002288658468
7.48778783675695	3.13777464699869
5.06551485608349	2.08245577783309
7.32584525742253	2.25241752102852
3.64426643716706	4.10497607305997
3.53172005297243	4.98371763719441
2.72257888858503	2.57080720862201
4.49397039352607	3.24517801508631
4.19265775768757	3.57226650991632
5.51926140676033	6.10642360765864
6.79627884913848	1.46278937232446
6.63014421020434	2.17180471743195
5.39387319249741	4.28910980298204
7.20704292322949	3.37872137030635
4.38627613126747	1.48565604313234
7.63197837143781	1.66252657931932
2.59306163494597	4.47491791491381
7.66997798660994	3.48144575354343
3.08525341834362	2.19173349519425
7.52589645247447	2.72483699624134
4.70708920123672	3.10097785606718
3.47547321897281	5.09984768211603
7.26872045554034	1.77331288850938
8.57551234250222	3.6214440241357
4.7986877084789	4.99243178606785
7.65692155186907	3.30324238469782
4.84011731689569	1.77049877790824
2.64787715701194	2.12630138502672
5.84413548388431	3.70878886366859
5.20246902251041	5.34216784277791
4.2224611713398	3.36916396319392
2.96023945567836	4.63636574280409
7.17961223323999	3.37367558112067
4.24810478127797	2.082897915829
6.90692259474165	4.3826897529692
6.49078553894571	1.77834738640303
4.88038559242004	3.8868619900717
6.4149683422539	4.35954392920708
6.11315716330055	3.09570373346011
2.72045390704096	1.9187194912244
5.58953636610297	2.0516492084232
9.44064357774363	1.71301790893762
3.48122311279869	3.31800898565541
7.17325928602974	2.22664820925619
8.28995249418723	2.37022359869019
7.01399143309357	5.03238902836882
5.07142341949434	1.82797316943884
4.4329042491519	5.42043915967835
3.81006513103177	5.34665571653512
4.35574155670711	4.19517138128417
6.05532456489922	4.89104064098813
9.29166282949786	0.774116625710964
5.33097088467554	6.16001554149116
7.36460679633576	3.8109941570501
8.47332995794428	3.51410458305118
6.53953095116899	2.45757339825941
5.80409076306831	6.10266269457777
7.13241887310642	2.00854620894188
4.86720301958673	5.45962768555213
8.1233880950037	3.04441909992723
5.02943847981604	5.02740904932959
4.81587831253144	4.0558963105539
3.94980411438149	3.94298139062747
6.54607727388096	3.70128068501416
6.41414221244597	4.42734656082107
5.33111132753111	4.24433488112734
3.19170924209828	4.579280453961
5.69538545662944	4.97305077140719
2.89856183950172	3.7408149352208
6.570348636393	3.51801974151781
3.1193898814826	5.58794228800657
4.32609243942831	4.81312575615915
3.43459145082473	4.58541312198278
7.42776319295825	3.97465279507292
9.10189874695398	2.36909181081647
8.71847019081663	3.35716418044787
7.94316101439611	2.11405584054356
3.09907691790688	3.43286059885849
4.2249664454911	2.41215556951102
6.59043923021412	1.84737395115318
4.69228553099312	5.22891016460743
4.3947817126222	4.31724653828112
7.55833585560871	1.92359811551766
6.14984995930496	5.40817198523772
5.34611465272063	1.65142692581911
8.2316425550709	2.46257052939952
5.78459822597538	3.32999382625449
4.68972452075244	1.86834759707548
8.17912568746398	2.91883197388614
5.05438771687018	3.99402518941177
6.28562883100596	5.23354848794742
4.42866760132171	1.64157702443491
9.03265785109749	1.94254438885652
7.56407453078714	2.87269152959284
4.82128154838047	1.87820980101827
8.32296198833049	1.88166670153935
6.8839437212557	3.46671754077117
4.09014930991494	3.70348264835267
5.52063531220374	2.98677194985278
7.87387820648244	2.64422978486908
7.95980368002639	2.94350481802398
5.8173782193402	4.67076599731677
5.10754025975119	2.69204546382565
7.84334824732218	2.36976769804094
2.71894983268822	3.57027680076936
8.97757342677816	3.1282079943615
6.27667246628186	4.23478892402437
8.95719171757642	2.56004910195829
4.55014849723472	5.74036120837284
4.32539031047894	4.25509647728188
9.92957174420627	2.04645425189647
4.58910083176337	2.25919704218858
5.12850992769289	2.12661919196984
4.84405846225378	1.8716763897388
7.17373311568909	1.6166459499446
4.79786176705956	3.66728660728787
2.80753894125983	3.21541529934569
5.8170540210592	5.15626149793557
3.69011343039082	4.43405955148464
8.07951836934111	2.10039915628716
4.89184118309603	6.1783796625021
3.88710455902164	2.43049728420273
3.33006492243244	4.63764595029718
5.69376771011227	4.71518355935054
3.18042358531616	4.55638610935641
3.70867132637571	3.33034298583714
6.77565670510025	3.90810156348587
5.59896260430979	1.76035967046169
2.58119666948001	2.3877464522452
4.74709331365348	0.794165872098749
4.47846053560527	6.78993358161329
3.27131242490893	3.92679710608486
4.4180245643202	4.95376717971015
4.5730326304012	2.23526233148227
4.50525893698831	5.24043050234029
6.14759590468005	3.81440451218779
5.72339650609453	3.26601687826063
5.61045280858966	6.28913353422676
6.47086136894657	2.16606901773728
4.09623443978589	2.16728778544125
6.63381638556186	1.78294415130231
3.83814673698095	3.57144899839156
5.38096546187327	4.34275334841987
6.00620935443701	4.90139640741653
3.84951279149816	4.84530794655034
6.62114355257536	2.05531205596304
6.37385884797112	1.32238942503177
3.46034213627877	1.96733091841966
3.67889200464401	5.88008711025651
6.95046088493021	2.81988977177128
4.22864142617568	5.30278791848678
6.62955674620577	1.91347998216847
9.052938543207	1.67954214392547
6.53755534099357	2.07742576009841
7.37043830851989	4.41655521592936
4.98421198428566	5.92327521601397
0.877953891758097	4.55916108821821
5.04985178377477	3.5565353268031
5.92166498566205	3.08930005853702
3.99904397281429	3.20907087162587
6.36120499791758	4.02490126407972
3.84286841976589	2.34488099026696
5.25043230418228	2.75420917139413
5.9971696816991	2.1700115820103
5.12803687768322	5.19882618038967
4.25451891300687	1.98805043542734
4.81733637236508	5.22045407083416
4.5095137022344	2.81386834451846
4.96494917045763	4.23556214008453
4.95935156987052	2.03688005599559
7.01582916367788	4.06932460190853
5.56244595940671	5.22435786725344
5.21829768019396	4.31320068123954
5.85113988516195	2.15255904939364
8.50639360785223	3.42479129546408
8.2550625882052	1.53199069219361
6.03746465182751	4.71335395882975
4.92252108302868	5.73845112507113
2.66237524782811	3.18718709596087
2.32260110331372	2.21420423404772
7.45273699740456	2.82855336696134
3.98902321129962	3.68813006517473
5.62818583165497	5.23024017012431
6.20421230431742	1.60652578786388
4.13050197488866	3.29527762486232
4.31388062741006	4.12871807211443
3.96503513884224	3.36237641035412
9.09861618994033	2.39341587610414
8.70454484809779	1.57687089411738
4.79221786330359	4.75296024146921
2.1432865618379	5.14298786225614
5.50651468200602	4.72428544601463
6.34088555256583	2.15934325617229
4.50109495777689	6.32633569770162
3.1232108429614	1.68353000479547
5.13141415852341	3.89750295242047
3.38288851476743	1.25833655509528
7.66705553832133	3.05493723088324
8.6128015158819	1.62351603750941
5.56378204389723	5.28425286557305
7.57539398892835	2.37863444313084
2.18949934767968	2.41145690098357
